customer_id,system_loan_id,loan_number,approved_date,creation_date,loan_amount,loan_total_due,loan_term_days,loan_default,birth_date,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,total_loans_number,avg_loan_amount,max_loan_amount,avg_payment_ratio,on_time_ratio,avg_loan_term_days,credit_score,age,approval_time(mins),loan_interest,loan_to_due_ratio,state
8a858e105bd92644015be812e5683388,301975204,4,2017-07-12 21:14:29,2017-07-12 20:14:21,30000.0,39000.0,60,Good,1988-10-08,Savings,7.0681633,4.8274278,EcoBank,Student,None,3.0,13333.333333333334,20000.0,0.7849293563579277,1.0,30.0,94.71261453927708,36,60.13333333333333,9000.0,0.7692307692307693,Rivers
8a858e1d5c5a460c015c5a51775a0613,301958966,2,2017-07-01 13:41:58,2017-07-01 12:41:52,10000.0,13000.0,30,Bad,1990-08-27,Savings,3.3768003,6.4898933,First Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,35,60.1,3000.0,0.7692307692307693,Lagos
8a858e325d3245ec015d328e6b0b1fcc,301995397,2,2017-07-25 14:33:43,2017-07-25 13:33:34,10000.0,11500.0,15,Good,1975-05-31,Savings,7.4319846,10.5241379,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,1.0,15.0,92.77821868710438,50,60.15,1500.0,0.8695652173913043,Kaduna
8a858e3d5c3b5122015c43f776bd4a3a,301967031,3,2017-07-06 19:47:07,2017-07-06 18:47:01,20000.0,24500.0,30,Good,1992-10-06,Savings,3.3472352,6.4568867,First Bank,Permanent,None,2.0,10000.0,10000.0,0.8193979933110368,1.0,22.5,94.30197027444235,32,60.1,4500.0,0.8163265306122449,Lagos
8a858e585693982b015699e7c57e03e2,301981320,3,2017-07-17 08:43:55,2017-07-17 07:42:43,10000.0,11500.0,15,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,2.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,92.76260689507573,43,61.2,1500.0,0.8695652173913043,Lagos
8a858e5e57adcb8e0157b5023bf2676e,301995466,3,2017-07-25 15:16:55,2017-07-25 14:16:46,10000.0,13000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,0.0,30.0,38.55841965830283,43,60.15,3000.0,0.7692307692307693,Lagos
8a858e675c3fe0a1015c55131ebd5fa6,301966846,2,2017-07-06 17:15:21,2017-07-06 16:15:15,10000.0,13000.0,30,Good,1993-07-29,Savings,3.4250419,6.4304949,First Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,32,60.1,3000.0,0.7692307692307693,Lagos
8a858e6a5bfd4b54015c0dc45b31270b,301966741,3,2017-07-06 16:14:22,2017-07-06 15:14:15,10000.0,13000.0,30,Good,1979-05-14,Savings,3.3729167,6.5354983,EcoBank,Permanent,None,2.0,10000.0,10000.0,0.8193979933110368,1.0,22.5,94.30197027444235,46,60.11666666666667,3000.0,0.7692307692307693,Lagos
8a858e705b3a03c7015b3ceed0d531fb,301964676,4,2017-07-05 11:37:00,2017-07-05 10:36:53,20000.0,24500.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.7794871794871795,1.0,30.0,94.54562328288503,43,60.11666666666667,4500.0,0.8163265306122449,Lagos
8a858e7d595026f80159636aa36f487b,301958963,6,2017-07-01 13:40:44,2017-07-01 12:40:38,10000.0,11500.0,15,Bad,1988-12-23,Savings,-3.5600504,54.5930709,Access Bank,Permanent,None,5.0,10000.0,10000.0,0.8695652173913043,0.0,15.0,47.00181565459051,36,60.1,1500.0,0.8695652173913043,Outside Nigeria
8a858e8d56b784480156cc1a80f60132,301995438,12,2017-07-25 15:02:11,2017-07-25 14:02:05,40000.0,44000.0,30,Good,1968-01-04,Savings,3.3435,6.6925533,GT Bank,Self-Employed,None,11.0,18636.363636363636,30000.0,0.8709330609086249,1.0,27.272727272727273,98.32142989283888,57,60.1,4000.0,0.9090909090909091,Lagos
8a858e9d5bfd7037015c07cdd6f1278d,301999007,3,2017-07-27 15:52:31,2017-07-27 14:52:25,10000.0,13000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,2.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,92.76260689507573,43,60.1,3000.0,0.7692307692307693,Lagos
8a858eab5cf9c4c8015cfa0b1d8e1c67,301975249,2,2017-07-12 21:54:39,2017-07-12 20:54:32,10000.0,11500.0,15,Good,1992-10-09,Savings,3.4581081,6.4303774,Access Bank,Student,None,1.0,10000.0,10000.0,0.8695652173913043,1.0,15.0,92.77821868710438,32,60.11666666666667,1500.0,0.8695652173913043,Lagos
8a858eb85cef9327015cf2b1db7c052c,301991268,2,2017-07-22 20:59:56,2017-07-22 19:59:47,10000.0,13000.0,30,Good,1987-09-22,Savings,3.4272868,6.464175,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,37,60.15,3000.0,0.7692307692307693,Lagos
8a858ebc572e1e3a01572f517e505dc4,301990926,8,2017-07-22 15:46:08,2017-07-22 14:46:01,20000.0,24500.0,30,Bad,1990-11-19,Other,5.5920589,6.2766138,Fidelity Bank,Student,None,7.0,10000.0,10000.0,0.7978977544194936,0.8571428571428571,25.714285714285715,88.75620489068876,34,60.11666666666667,4500.0,0.8163265306122449,Edo
8a858ec55ca7919d015cab70e8954f34,301964266,2,2017-07-05 07:20:06,2017-07-05 06:20:00,10000.0,13000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,1.0,15.0,92.77821868710438,43,60.1,3000.0,0.7692307692307693,Lagos
8a858ec95afc0922015b0a6d75655b14,301980625,4,2017-07-16 17:21:55,2017-07-16 16:20:42,20000.0,22250.0,15,Good,1988-12-18,Savings,3.2989295,6.6561527,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.802675585284281,1.0,25.0,95.25715124490335,36,61.21666666666667,2250.0,0.898876404494382,Lagos
8a858ed45c454c11015c53de37e71789,301977222,3,2017-07-14 10:03:10,2017-07-14 09:03:04,10000.0,11000.0,15,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,2.0,10000.0,10000.0,0.8193979933110368,1.0,22.5,94.30197027444235,43,60.1,1000.0,0.9090909090909091,Lagos
8a858eda5c8863ff015c8c2578833357,301966806,2,2017-07-06 16:54:12,2017-07-06 15:53:55,10000.0,13000.0,30,Good,1982-11-20,Savings,3.3420954,6.4322547,Access Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,42,60.28333333333333,3000.0,0.7692307692307693,Lagos
8a858edf57f78fed0157fdd279342ccf,301973092,5,2017-07-11 14:09:28,2017-07-11 13:09:23,20000.0,22250.0,15,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,4.0,11250.0,15000.0,0.7810047095761382,0.5,30.0,69.62388239506535,43,60.083333333333336,2250.0,0.898876404494382,Lagos
8a858ee55c830000015c867880563fc3,301961432,2,2017-07-03 16:31:05,2017-07-03 15:30:59,10000.0,13000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,0.0,15.0,41.63714641703604,43,60.1,3000.0,0.7692307692307693,Lagos
8a858eef55548905015574ae2dcb526f,301994698,14,2017-07-25 07:45:17,2017-07-25 06:45:09,20000.0,21000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,13.0,16461.53846153846,30000.0,0.8793928230354362,0.7692307692307693,21.923076923076923,86.77952418143586,43,60.13333333333333,1000.0,0.9523809523809523,Lagos
8a858efd5ca70688015cabd1f1e94b55,301997763,2,2017-07-26 21:03:17,2017-07-26 20:03:09,10000.0,11500.0,15,Good,1991-07-19,Savings,3.3628497,6.6424853,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,0.0,15.0,41.63714641703604,34,60.13333333333333,1500.0,0.8695652173913043,Lagos
8a858f045556eaa40155698324e4555e,301971075,10,2017-07-10 09:52:41,2017-07-10 08:52:35,40000.0,44000.0,30,Good,1984-12-18,Other,4.5256511,8.4689955,GT Bank,Permanent,Graduate,9.0,23333.333333333332,30000.0,0.8474392919019805,0.8888888888888888,33.333333333333336,91.9160080453763,40,60.1,4000.0,0.9090909090909091,Kwara
8a858f0b5d36a8e1015d36cd984b1990,301999160,2,2017-07-27 16:55:48,2017-07-27 15:55:41,10000.0,13000.0,30,Good,1970-07-21,Current,3.2929328,6.4972875,Stanbic IBTC,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,55,60.11666666666667,3000.0,0.7692307692307693,Lagos
8a858f115cea8545015cee1518b54081,301991568,2,2017-07-23 08:13:52,2017-07-23 07:13:42,10000.0,13000.0,30,Good,1984-09-09,Savings,5.203305,7.2477267,Access Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,1.0,15.0,92.77821868710438,40,60.166666666666664,3000.0,0.7692307692307693,Ondo
8a858f1955b1c4df0155d4ad1adb462c,301993514,2,2017-07-24 14:31:01,2017-07-24 13:30:54,10000.0,11500.0,15,Good,1982-08-08,Savings,5.6153833,6.3106117,GT Bank,Self-Employed,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,43,60.11666666666667,1500.0,0.8695652173913043,Edo
8a858f255c78552d015c78e0f386678f,301974578,2,2017-07-12 13:15:21,2017-07-12 12:15:13,10000.0,11500.0,15,Good,1984-05-21,Savings,3.5061889,6.432887,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,41,60.13333333333333,1500.0,0.8695652173913043,Lagos
8a858f2756cec0a30156cfd1af1c0216,301966835,7,2017-07-06 17:10:03,2017-07-06 16:09:57,30000.0,34500.0,30,Good,1968-10-18,Other,4.710238,8.1560615,GT Bank,Permanent,None,6.0,18333.333333333332,30000.0,0.8175042592287752,0.8333333333333334,30.0,88.10823473464875,56,60.1,4500.0,0.8695652173913043,Kwara
8a858f2c58dc6e680158e2d0956179ca,301971914,4,2017-07-10 17:53:52,2017-07-10 16:53:47,10000.0,11500.0,15,Bad,1989-04-16,Savings,3.36992,6.5328119,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.8695652173913043,0.6666666666666666,15.0,80.2626116607027,36,60.083333333333336,1500.0,0.8695652173913043,Lagos
8a858f305c8dd672015c9bc5e91c1812,301971114,2,2017-07-10 10:17:51,2017-07-10 09:17:46,10000.0,11500.0,15,Good,1984-04-04,Savings,3.3288,6.508595,Access Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,41,60.083333333333336,1500.0,0.8695652173913043,Lagos
8a858f395b3968f6015b3970a22f0ba7,301972614,4,2017-07-11 09:06:56,2017-07-11 08:05:48,10000.0,13000.0,30,Good,1988-03-23,Savings,7.5604399,8.9250223,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.7692307692307693,0.6666666666666666,30.0,77.1838849019695,37,61.13333333333333,3000.0,0.7692307692307693,Nassarawa
8a858f4156939c3c01569eb58e93629a,301989247,9,2017-07-21 12:57:12,2017-07-21 11:56:55,10000.0,11500.0,15,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,8.0,10000.0,10000.0,0.8444816053511706,0.125,18.75,52.75481976168722,43,60.28333333333333,1500.0,0.8695652173913043,Lagos
8a858f525bedff8d015bef8f8f9b6e4a,301974754,3,2017-07-12 15:07:52,2017-07-12 14:07:46,10000.0,13000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,2.0,10000.0,10000.0,0.7692307692307693,0.5,30.0,67.19207076004156,43,60.1,3000.0,0.7692307692307693,Lagos
8a858f585cf9d48b015cff6828b66435,302000134,2,2017-07-28 09:28:47,2017-07-28 08:28:41,10000.0,11500.0,15,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,43,60.1,1500.0,0.8695652173913043,Lagos
8a858f5f5b39bb0c015b3cb38312659c,301970902,3,2017-07-10 07:36:35,2017-07-10 06:36:16,10000.0,13000.0,30,Good,1983-04-08,Savings,7.5814258,8.9826828,GT Bank,Permanent,None,2.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,92.76260689507573,42,60.31666666666667,3000.0,0.7692307692307693,Nassarawa
8a858f6e5a951fc2015a9b293e631f3d,301969350,7,2017-07-08 15:10:56,2017-07-08 14:10:48,30000.0,39000.0,60,Good,1986-05-12,Savings,3.3716345,6.6164624,GT Bank,Permanent,None,6.0,13333.333333333334,20000.0,0.8399817782887083,0.8333333333333334,22.5,88.79794939066628,39,60.13333333333333,9000.0,0.7692307692307693,Lagos
8a858f78550ba104015514abf59e56b3,301966083,11,2017-07-06 09:39:14,2017-07-06 08:39:06,40000.0,44000.0,30,Good,1981-08-12,Other,7.4417198,9.0635319,Zenith Bank,Permanent,None,10.0,27000.0,40000.0,0.861371449030021,0.9,33.0,92.91334098854584,44,60.13333333333333,4000.0,0.9090909090909091,Abuja Federal Capital Territory
8a858f7d5cf9aef9015d0abb2c974494,301992946,2,2017-07-24 09:35:40,2017-07-24 08:35:32,10000.0,11500.0,15,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,1.0,15.0,92.77821868710438,43,60.13333333333333,1500.0,0.8695652173913043,Lagos
8a858f9158be26030158cca6f4aa5f6e,301965334,9,2017-07-05 18:26:23,2017-07-05 17:26:18,20000.0,22250.0,15,Bad,1992-01-02,Savings,6.0077345,5.4843285,EcoBank,Permanent,None,8.0,13750.0,20000.0,0.8734022082741558,0.75,16.875,85.60540831698695,33,60.083333333333336,2250.0,0.898876404494382,Delta
8a858ece5862630201586ef7d4c74e4d,301991246,9,2017-07-22 20:33:58,2017-07-22 19:33:39,30000.0,34500.0,30,Good,1989-10-18,Savings,7.5918435,8.8903127,Access Bank,Permanent,None,8.0,13750.0,20000.0,0.8698495505727254,1.0,18.75,98.28166434994824,35,60.31666666666667,4500.0,0.8695652173913043,Nassarawa
8a858eda5c8863ff015c9e0131d10bbd,301972855,2,2017-07-11 11:45:25,2017-07-11 10:45:20,10000.0,13000.0,30,Good,1975-07-01,Savings,7.3660052,9.1344039,EcoBank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,50,60.083333333333336,3000.0,0.7692307692307693,Abuja Federal Capital Territory
8a858ee055ffbe1701560850839a7c49,301985274,7,2017-07-19 09:57:55,2017-07-19 08:57:47,10000.0,11500.0,15,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,6.0,9166.666666666666,10000.0,0.802675585284281,0.8333333333333334,25.0,87.65322216312995,43,60.13333333333333,1500.0,0.8695652173913043,Lagos
8a858ee55830c4b901583188b0290def,301999809,10,2017-07-28 04:22:29,2017-07-28 03:22:23,30000.0,39000.0,60,Good,1973-08-26,Other,3.3497543,6.508765,Zenith Bank,Permanent,Post-Graduate,9.0,17777.777777777777,30000.0,0.8263773736919516,0.8888888888888888,28.333333333333332,91.26973059658108,52,60.1,9000.0,0.7692307692307693,Lagos
8a858ee758a4dfbc0158a5b0d9db0be8,301976577,9,2017-07-13 19:39:53,2017-07-13 18:38:42,30000.0,39000.0,60,Good,1994-01-02,Savings,3.8754742,7.3261644,Zenith Bank,Student,None,8.0,18750.0,30000.0,0.8016436089485962,0.75,37.5,83.40352128852255,31,61.18333333333333,9000.0,0.7692307692307693,Oyo
8a858ef255c55fd60155c8f865611d5e,301993611,4,2017-07-24 15:09:39,2017-07-24 14:09:25,20000.0,24500.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.7692307692307693,0.6666666666666666,30.0,77.1838849019695,43,60.233333333333334,4500.0,0.8163265306122449,Lagos
8a858ef7599330e0015993c3e1af2ecc,301999779,7,2017-07-28 03:01:12,2017-07-28 02:00:07,20000.0,24500.0,30,Good,1979-12-22,Savings,3.3243648,6.4938396,UBA,Permanent,None,6.0,10000.0,10000.0,0.7692307692307693,0.5,30.0,69.57995582019609,45,61.083333333333336,4500.0,0.8163265306122449,Lagos
8a858eff5b393484015b3935d76e0181,301999910,6,2017-07-28 07:13:32,2017-07-28 06:12:20,30000.0,34500.0,30,Good,1987-08-30,Savings,7.3678434,9.0089998,Skye Bank,Permanent,None,5.0,16000.0,20000.0,0.8541319801002961,1.0,21.0,97.66932454246252,37,61.2,4500.0,0.8695652173913043,Abuja Federal Capital Territory
8a858f0455d9feaf0155e8d773b53966,301985589,9,2017-07-19 12:56:22,2017-07-19 11:56:16,30000.0,39000.0,60,Bad,1979-07-09,Savings,8.5619725,12.0155955,Skye Bank,Permanent,Graduate,8.0,16250.0,30000.0,0.848745967439067,1.0,22.5,97.63410842783074,46,60.1,9000.0,0.7692307692307693,Kano
8a858f0a56ffda56015709a71f9c02c7,301993020,14,2017-07-24 10:16:22,2017-07-24 09:16:07,40000.0,44000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,13.0,28461.53846153846,40000.0,0.8894736591864986,1.0,24.23076923076923,98.89063695199968,43,60.25,4000.0,0.9090909090909091,Lagos
8a858f155554552501555685429f4905,302000363,15,2017-07-28 11:34:59,2017-07-28 10:34:53,30000.0,34500.0,30,Good,1980-05-27,Other,3.3371601,6.6341039,GT Bank,Self-Employed,None,14.0,19285.714285714286,30000.0,0.8507317022094031,0.42857142857142855,26.785714285714285,68.47841317846883,45,60.1,4500.0,0.8695652173913043,Lagos
8a858f1e5add5268015ae7ca38b245d2,301958534,5,2017-07-01 05:10:45,2017-07-01 04:09:39,20000.0,24500.0,30,Good,1989-08-19,Savings,3.8785952,7.3880557,Stanbic IBTC,Permanent,None,4.0,12500.0,20000.0,0.806088321616272,1.0,26.25,95.96410021978282,36,61.1,4500.0,0.8163265306122449,Oyo
8a858f275c451af5015c4e29f5373134,301999183,3,2017-07-27 17:07:42,2017-07-27 16:06:35,10000.0,13000.0,30,Good,1983-07-12,Savings,3.3372953,6.6499933,GT Bank,Permanent,None,2.0,10000.0,10000.0,0.8193979933110368,1.0,22.5,94.30197027444235,42,61.11666666666667,3000.0,0.7692307692307693,Lagos
8a858f2c58dc6e680158e4e62c3b0ccd,301994296,2,2017-07-24 21:38:02,2017-07-24 20:37:54,10000.0,13000.0,30,Bad,1989-10-14,Savings,3.2457042,6.6465445,First Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,35,60.13333333333333,3000.0,0.7692307692307693,Ogun
8a858f2f54e28d530154f1ba3a8f37c9,301998266,13,2017-07-27 08:10:25,2017-07-27 07:09:14,30000.0,34500.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,12.0,20000.0,30000.0,0.8248734924733939,0.6666666666666666,30.0,79.86130033554926,43,61.18333333333333,4500.0,0.8695652173913043,Lagos
8a858f335c8d9723015c9d6671a90a47,301964448,2,2017-07-05 09:30:18,2017-07-05 08:30:12,10000.0,13000.0,30,Good,1982-05-17,Savings,3.9813056,6.620715,First Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,43,60.1,3000.0,0.7692307692307693,Lagos
8a858f3d5bfc954e015bfcc137851d9d,301987308,5,2017-07-20 11:25:22,2017-07-20 10:25:14,20000.0,24500.0,30,Good,1978-08-22,Savings,4.5100005,9.8838537,FCMB,Permanent,None,4.0,12500.0,20000.0,0.8562555456965395,1.0,18.75,97.50346359914943,47,60.13333333333333,4500.0,0.8163265306122449,Niger
8a858f475c7ea023015c7ed3b27b0ccf,301995876,2,2017-07-25 20:03:50,2017-07-25 19:03:44,10000.0,13000.0,30,Good,1974-10-05,Savings,3.4286341,6.4271847,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,50,60.1,3000.0,0.7692307692307693,Lagos
8a858f555cacacdf015cb000734204fa,301978629,2,2017-07-15 05:30:14,2017-07-15 04:30:07,10000.0,11500.0,15,Good,1984-08-16,Savings,4.5347186,7.7643589,EcoBank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,1.0,15.0,92.77821868710438,41,60.11666666666667,1500.0,0.8695652173913043,Osun
8a858f585bfd6341015c005942497b6c,301987130,5,2017-07-20 09:44:16,2017-07-20 08:44:07,20000.0,24500.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,4.0,12500.0,20000.0,0.8311719336564057,1.0,22.5,96.73378190946612,43,60.15,4500.0,0.8163265306122449,Lagos
8a858f5e5bedf32a015bf2003648194a,301970844,3,2017-07-10 06:04:56,2017-07-10 05:04:51,10000.0,13000.0,30,Good,1986-12-18,Savings,3.3639265,6.5969222,Access Bank,Permanent,None,2.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,92.76260689507573,38,60.083333333333336,3000.0,0.7692307692307693,Lagos
8a858f6c5a37e2a3015a3914d98f0578,301975866,5,2017-07-13 11:13:53,2017-07-13 10:13:47,10000.0,13000.0,30,Bad,1979-04-19,Savings,6.9324867,6.0378505,Skye Bank,Permanent,None,4.0,10000.0,10000.0,0.8193979933110368,0.75,22.5,83.58723468148544,46,60.1,3000.0,0.7692307692307693,Anambra
8a858f735b437619015b438c6b3626c8,301970870,4,2017-07-10 07:01:36,2017-07-10 06:01:25,15000.0,18375.0,30,Good,1985-10-08,Savings,7.0025486,4.8054935,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,94.2309089919923,39,60.18333333333333,3375.0,0.8163265306122449,Rivers
8a858f7e5ba0189c015ba0ac3e254fe3,301965818,5,2017-07-06 05:16:11,2017-07-06 04:16:06,20000.0,24500.0,30,Good,1978-03-19,Savings,5.8247251,5.5905122,GT Bank,Permanent,None,4.0,12500.0,20000.0,0.8562555456965395,1.0,18.75,97.50346359914943,47,60.083333333333336,4500.0,0.8163265306122449,Delta
8a858f8e597cf3f40159837df1367cd9,301963489,4,2017-07-04 16:23:12,2017-07-04 15:23:07,20000.0,24500.0,30,Good,1984-01-13,Savings,7.4473983,8.9973983,Access Bank,Permanent,None,3.0,10000.0,10000.0,0.802675585284281,1.0,25.0,95.25715124490335,41,60.083333333333336,4500.0,0.8163265306122449,Abuja Federal Capital Territory
8a858f965c6950da015c6ea724353a26,301987826,3,2017-07-20 15:46:36,2017-07-20 14:46:29,10000.0,13000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,2.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,92.76260689507573,43,60.11666666666667,3000.0,0.7692307692307693,Lagos
8a858f9c5a4817be015a48cd8369332b,301960915,6,2017-07-03 11:55:30,2017-07-03 10:55:24,10000.0,13000.0,30,Good,1990-01-05,Savings,4.5603543,7.4837879,GT Bank,Permanent,None,5.0,12000.0,20000.0,0.8235856215395858,0.6,24.0,76.27559151599075,35,60.1,3000.0,0.7692307692307693,Osun
8a858fa154e2912f0154e914a60a06b3,301998287,2,2017-07-27 08:26:14,2017-07-27 07:25:07,10000.0,13000.0,30,Good,1990-05-18,Savings,5.226981,7.4711703,Access Bank,Unemployed,None,1.0,10000.0,10000.0,0.7692307692307693,0.0,30.0,38.55841965830283,35,61.11666666666667,3000.0,0.7692307692307693,Ekiti
8a858fa95c695f85015c7806a0387faa,302001428,4,2017-07-28 22:17:21,2017-07-28 21:17:13,20000.0,24500.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.8361204013377926,1.0,20.0,96.28339349781443,43,60.13333333333333,4500.0,0.8163265306122449,Lagos
8a858fb65b2020b2015b2387b22b70d4,301975083,5,2017-07-12 19:21:17,2017-07-12 18:20:08,20000.0,22250.0,15,Good,1988-10-10,Savings,3.8647349,6.697984,GT Bank,Permanent,None,4.0,11250.0,15000.0,0.8311719336564057,0.75,22.5,83.94851384194904,36,61.15,2250.0,0.898876404494382,Lagos
8a858fba5cd5feee015ce43abdad3d9f,302002272,2,2017-07-29 14:31:17,2017-07-29 13:31:08,10000.0,11500.0,15,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,1.0,15.0,92.77821868710438,43,60.15,1500.0,0.8695652173913043,Lagos
8a858fc45d4233f2015d46edcac71b83,301999031,2,2017-07-27 16:03:06,2017-07-27 15:03:00,10000.0,13000.0,30,Bad,1984-02-19,Savings,3.227413,6.6985546,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,41,60.1,3000.0,0.7692307692307693,Ogun
8a858fcf5b39c3ba015b3ce36bad10a2,301997371,4,2017-07-26 16:58:16,2017-07-26 15:57:03,10000.0,13000.0,30,Good,1982-08-08,Savings,3.4179771,6.4411578,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.802675585284281,0.3333333333333333,25.0,61.16310306485779,43,61.21666666666667,3000.0,0.7692307692307693,Lagos
8a858fd75cac5e18015cac9407ee1e4a,301989482,2,2017-07-21 15:04:13,2017-07-21 14:04:05,10000.0,13000.0,30,Good,1987-07-15,Savings,3.3738595,6.5085536,Sterling Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,0.0,15.0,41.63714641703604,38,60.13333333333333,3000.0,0.7692307692307693,Lagos
8a858fea5b8c314d015b8c4fd9371600,301963485,4,2017-07-04 16:21:25,2017-07-04 15:21:18,20000.0,24500.0,30,Good,1985-04-21,Savings,3.32143,6.5119583,GT Bank,Permanent,None,3.0,10000.0,10000.0,0.802675585284281,1.0,25.0,95.25715124490335,40,60.11666666666667,4500.0,0.8163265306122449,Lagos
8a858ff35c63d750015c65b799943098,301972530,2,2017-07-11 07:55:47,2017-07-11 06:55:41,10000.0,13000.0,30,Good,1988-05-08,Savings,3.3401411,6.59378,Zenith Bank,Permanent,None,1.0,10000.0,10000.0,0.8695652173913043,1.0,15.0,92.77821868710438,37,60.1,3000.0,0.7692307692307693,Lagos
8a858ffd5c8d343d015c92886a4b7724,301971528,2,2017-07-10 14:11:37,2017-07-10 13:11:31,10000.0,13000.0,30,Bad,1979-07-04,Savings,3.2860259,6.6524991,GT Bank,Permanent,None,1.0,10000.0,10000.0,0.7692307692307693,1.0,30.0,89.69949192837117,46,60.1,3000.0,0.7692307692307693,Lagos
8a858e165b90faf9015b9ed99b3e0c2d,301974119,4,2017-07-12 08:12:12,2017-07-12 07:12:05,10000.0,13000.0,30,Bad,1974-04-04,Savings,3.5118753,6.676594,Zenith Bank,Permanent,None,3.0,13333.333333333334,20000.0,0.8518189884649511,0.3333333333333333,20.0,62.67105086505366,51,60.11666666666667,3000.0,0.7692307692307693,Lagos
8a858e725c3ae262015c3dfc23de0ccf,302001650,3,2017-07-29 06:35:03,2017-07-29 05:34:55,10000.0,13000.0,30,Bad,1990-12-17,Savings,4.5822726,7.7407505,EcoBank,Permanent,None,2.0,10000.0,10000.0,0.7692307692307693,0.5,30.0,67.19207076004156,34,60.13333333333333,3000.0,0.7692307692307693,Osun
